medicaid_only,POVPIP,PINCP,PERNP,OCCP_2digit,WAGP,INDP_2digit,ESR,ANC1P,WKL,SCHL,RELSHIPP,MSP,WRK,DIS,MAR,HIMRKS,DREM,RAC3P,DOUT,RAC2P,NWLK,SSIP,NWLA,DPHY,RAC1P,DDRS,RACAIAN,NWAB,MARHYP,RACWHT,ANC2P,COW,WAOB,WKHP,SSP,POBP,WKWN,PWGTP,INTP,PUMA,MIG,ANC,DEYE,NWRE,PAP,MARHM,NWAV,DEAR,MIL,HISP,AGEP
0,501.0,2600.0,2600.0,41,2600.0,86,6.0,32,1.0,14.0,25,6.0,2.0,2,5,0,2.0,1,2.0,1000,2.0,0.0,2.0,2.0,1,2.0,0,2.0,1995.0,1,88,1.0,1,12.0,0.0,38,20.0,2,0.0,200,1.0,2,2,3.0,0.0,2.0,5.0,2,4.0,1,18
0,262.0,53300.0,53300.0,04,60000.0,69,1.0,32,1.0,21.0,20,1.0,1.0,2,1,0,2.0,1,2.0,1000,3.0,0.0,3.0,2.0,1,2.0,0,3.0,2003.0,1,148,1.0,1,48.0,0.0,38,52.0,37,0.0,100,1.0,2,2,3.0,0.0,2.0,5.0,2,4.0,1,50
0,262.0,38000.0,38000.0,23,38000.0,84,1.0,32,1.0,20.0,21,1.0,1.0,1,1,0,2.0,1,2.0,1000,3.0,0.0,3.0,2.0,1,2.0,0,3.0,2003.0,1,82,5.0,1,38.0,0.0,38,39.0,25,0.0,100,1.0,2,2,3.0,0.0,2.0,5.0,1,4.0,1,44
0,373.0,64000.0,64000.0,16,64000.0,94,1.0,32,1.0,22.0,20,1.0,1.0,2,1,0,2.0,1,2.0,1000,3.0,0.0,3.0,2.0,1,2.0,0,3.0,2019.0,1,999,4.0,1,40.0,0.0,27,52.0,90,0.0,500,1.0,1,2,3.0,0.0,2.0,5.0,2,4.0,1,34
0,373.0,50000.0,50000.0,31,50000.0,80,1.0,82,1.0,21.0,21,1.0,1.0,2,1,0,2.0,1,2.0,1000,3.0,0.0,3.0,2.0,1,2.0,0,3.0,2019.0,1,999,1.0,1,40.0,0.0,27,52.0,62,0.0,500,1.0,1,2,3.0,0.0,2.0,5.0,2,4.0,1,34
0,501.0,113000.0,113000.0,86,113000.0,05,1.0,32,1.0,20.0,20,1.0,1.0,2,1,0,2.0,1,2.0,1000,2.0,0.0,2.0,2.0,1,2.0,0,2.0,2015.0,1,999,1.0,1,40.0,0.0,38,52.0,46,0.0,200,1.0,1,2,2.0,0.0,2.0,5.0,2,4.0,1,31
0,501.0,96000.0,96000.0,36,96000.0,81,1.0,32,1.0,22.0,21,1.0,1.0,2,1,0,2.0,1,2.0,1000,2.0,0.0,2.0,2.0,1,2.0,0,2.0,2015.0,1,82,1.0,1,40.0,0.0,38,52.0,51,0.0,200,1.0,2,2,3.0,0.0,2.0,5.0,2,4.0,1,31
0,430.0,66100.0,38700.0,57,38700.0,94,1.0,32,1.0,19.0,20,3.0,1.0,2,2,1,2.0,1,2.0,1000,2.0,0.0,2.0,2.0,1,2.0,0,2.0,1981.0,1,82,4.0,1,40.0,3700.0,38,52.0,48,11000.0,200,1.0,2,2,2.0,0.0,2.0,5.0,2,4.0,1,61
0,370.0,65000.0,65000.0,32,65000.0,81,1.0,26,1.0,21.0,21,1.0,1.0,1,1,0,2.0,1,2.0,1000,3.0,0.0,3.0,1.0,1,2.0,0,3.0,1980.0,1,999,1.0,1,36.0,0.0,27,52.0,86,0.0,200,1.0,1,2,3.0,0.0,2.0,5.0,2,4.0,1,65
0,188.0,45500.0,45500.0,39,45500.0,85,1.0,917,1.0,12.0,20,4.0,1.0,2,3,0,2.0,3,2.0,5013,3.0,0.0,3.0,2.0,3,2.0,1,3.0,1981.0,0,999,1.0,1,40.0,0.0,38,52.0,165,0.0,400,1.0,1,2,3.0,0.0,2.0,5.0,2,4.0,1,65
0,501.0,75000.0,75000.0,14,75000.0,05,1.0,122,1.0,21.0,20,1.0,1.0,2,1,0,2.0,1,2.0,1000,3.0,0.0,3.0,2.0,1,2.0,0,3.0,2021.0,1,999,1.0,1,40.0,0.0,38,52.0,149,0.0,300,1.0,1,2,3.0,0.0,2.0,5.0,2,3.0,1,28
0,501.0,43000.0,43000.0,26,43000.0,07,1.0,50,1.0,22.0,21,1.0,1.0,2,1,0,2.0,1,2.0,1000,3.0,0.0,3.0,2.0,1,2.0,0,3.0,2021.0,1,32,1.0,1,30.0,0.0,30,40.0,145,0.0,300,1.0,2,2,3.0,0.0,2.0,5.0,2,4.0,1,28
0,501.0,31700.0,27500.0,01,27500.0,07,1.0,50,1.0,14.0,25,6.0,1.0,2,5,0,2.0,1,2.0,1000,3.0,0.0,3.0,2.0,1,2.0,0,3.0,1995.0,1,82,1.0,1,45.0,0.0,27,32.0,9,0.0,400,1.0,2,2,3.0,4200.0,2.0,5.0,2,4.0,1,43
0,501.0,19950.0,19950.0,40,19100.0,86,1.0,32,1.0,19.0,21,1.0,1.0,2,1,0,2.0,1,2.0,1000,3.0,0.0,3.0,2.0,1,2.0,0,3.0,1988.0,1,999,1.0,1,18.0,0.0,38,52.0,71,0.0,300,1.0,1,2,3.0,0.0,2.0,5.0,2,4.0,1,64
0,501.0,45100.0,45100.0,11,45100.0,48,1.0,32,1.0,21.0,25,6.0,1.0,2,5,0,2.0,1,2.0,1000,3.0,0.0,3.0,2.0,1,2.0,0,3.0,1995.0,1,999,1.0,1,40.0,0.0,38,52.0,81,0.0,300,3.0,1,2,3.0,0.0,2.0,5.0,2,4.0,1,25
0,443.0,102000.0,102000.0,04,102000.0,73,1.0,82,1.0,22.0,20,1.0,1.0,2,1,0,2.0,1,2.0,1000,3.0,0.0,3.0,2.0,1,2.0,0,3.0,2015.0,1,999,1.0,1,45.0,0.0,38,52.0,13,0.0,600,1.0,1,2,3.0,0.0,2.0,5.0,2,4.0,1,36
0,443.0,57000.0,57000.0,30,57000.0,81,1.0,89,1.0,23.0,21,1.0,1.0,2,1,0,2.0,1,2.0,1000,3.0,0.0,3.0,2.0,1,2.0,0,3.0,2015.0,1,999,4.0,1,45.0,0.0,46,52.0,12,0.0,600,1.0,1,2,3.0,0.0,2.0,5.0,2,4.0,1,35
0,348.0,55000.0,55000.0,91,55000.0,01,1.0,32,1.0,11.0,20,6.0,1.0,2,5,2,2.0,1,2.0,1000,3.0,0.0,3.0,2.0,1,2.0,0,3.0,1995.0,1,999,1.0,1,55.0,0.0,38,52.0,10,0.0,200,1.0,1,2,3.0,0.0,2.0,5.0,2,4.0,1,62
1,45.0,7200.0,0.0,55,0.0,63,6.0,999,2.0,14.0,22,4.0,2.0,1,3,0,2.0,1,2.0,1000,2.0,7200.0,2.0,1.0,1,1.0,0,2.0,1992.0,1,999,5.0,1,40.0,0.0,38,52.0,16,0.0,200,1.0,4,2,3.0,0.0,2.0,5.0,2,4.0,1,63
0,382.0,66000.0,66000.0,23,66000.0,78,1.0,82,1.0,21.0,20,1.0,1.0,2,1,0,2.0,1,2.0,1000,3.0,0.0,3.0,2.0,1,2.0,0,3.0,2014.0,1,32,1.0,1,40.0,0.0,6,52.0,72,0.0,500,1.0,2,2,3.0,0.0,2.0,5.0,2,4.0,1,43
0,382.0,27000.0,27000.0,64,27000.0,07,1.0,918,1.0,16.0,21,1.0,1.0,2,1,0,2.0,29,2.0,9000,3.0,0.0,3.0,2.0,9,2.0,0,3.0,2014.0,1,26,1.0,1,40.0,0.0,26,52.0,63,0.0,500,1.0,2,2,3.0,0.0,2.0,5.0,2,4.0,1,42
0,437.0,67000.0,55000.0,42,55000.0,82,1.0,82,1.0,20.0,20,4.0,1.0,2,3,0,2.0,1,2.0,1000,3.0,0.0,3.0,2.0,1,2.0,0,3.0,1989.0,1,32,2.0,1,42.0,0.0,38,52.0,72,12000.0,500,1.0,2,2,3.0,0.0,2.0,5.0,2,4.0,1,63
0,501.0,76000.0,76000.0,65,76000.0,07,1.0,32,1.0,16.0,25,4.0,1.0,2,3,0,2.0,1,2.0,1000,3.0,0.0,3.0,2.0,1,2.0,0,3.0,2013.0,1,20,1.0,1,50.0,0.0,38,52.0,16,0.0,300,1.0,2,2,3.0,0.0,2.0,5.0,2,4.0,1,41
0,501.0,92000.0,92000.0,20,80000.0,91,1.0,939,1.0,24.0,20,1.0,1.0,2,1,0,2.0,1,2.0,1000,3.0,0.0,3.0,2.0,1,2.0,0,3.0,1991.0,1,999,2.0,1,70.0,0.0,38,52.0,395,0.0,100,1.0,1,2,3.0,0.0,2.0,5.0,2,3.0,1,62
0,501.0,60000.0,60000.0,20,60000.0,91,1.0,32,1.0,22.0,21,1.0,1.0,2,1,2,2.0,1,2.0,1000,3.0,0.0,3.0,2.0,1,2.0,0,3.0,1991.0,1,148,2.0,1,60.0,0.0,38,52.0,246,0.0,100,1.0,2,2,3.0,0.0,2.0,5.0,2,4.0,1,59
0,342.0,29500.0,29500.0,91,29500.0,07,1.0,917,1.0,11.0,20,1.0,1.0,2,1,0,2.0,3,2.0,5013,3.0,0.0,3.0,2.0,3,2.0,1,3.0,1996.0,0,999,1.0,1,50.0,0.0,38,28.0,115,0.0,400,1.0,1,2,3.0,0.0,2.0,5.0,2,4.0,1,50
0,342.0,75600.0,60000.0,36,60000.0,82,1.0,917,1.0,17.0,21,1.0,1.0,2,1,0,2.0,3,2.0,5013,3.0,0.0,3.0,2.0,3,2.0,1,3.0,1996.0,0,999,1.0,1,40.0,15600.0,38,52.0,139,0.0,400,1.0,1,2,3.0,0.0,2.0,5.0,2,4.0,1,48
0,329.0,68000.0,62000.0,73,62000.0,07,1.0,88,1.0,19.0,20,4.0,1.0,1,3,0,1.0,1,2.0,1000,3.0,0.0,3.0,2.0,1,2.0,0,3.0,2007.0,1,32,1.0,5,45.0,0.0,134,52.0,250,0.0,600,1.0,2,2,3.0,0.0,2.0,5.0,1,2.0,1,39
0,200.0,31200.0,26000.0,42,26000.0,76,1.0,94,1.0,16.0,22,6.0,1.0,2,5,0,2.0,1,2.0,1000,2.0,0.0,2.0,2.0,1,2.0,0,2.0,1995.0,1,32,1.0,1,35.0,0.0,38,52.0,240,0.0,600,1.0,2,2,3.0,0.0,2.0,5.0,2,4.0,1,38
0,501.0,95000.0,95000.0,06,95000.0,81,1.0,32,1.0,21.0,20,1.0,1.0,2,1,0,2.0,1,2.0,1000,3.0,0.0,3.0,2.0,1,2.0,0,3.0,2018.0,1,82,1.0,1,40.0,0.0,38,52.0,28,0.0,500,1.0,2,2,3.0,0.0,2.0,5.0,2,4.0,1,25
0,501.0,75000.0,75000.0,30,75000.0,50,1.0,32,1.0,24.0,21,1.0,1.0,2,1,0,2.0,1,2.0,1000,3.0,0.0,3.0,2.0,1,2.0,0,3.0,2018.0,1,22,1.0,1,40.0,0.0,38,52.0,30,0.0,500,1.0,2,2,3.0,0.0,2.0,5.0,2,4.0,1,28
0,501.0,70000.0,0.0,42,0.0,69,6.0,20,3.0,19.0,21,1.0,2.0,2,1,0,2.0,1,2.0,1000,2.0,0.0,2.0,2.0,1,2.0,0,2.0,1985.0,1,999,1.0,1,40.0,0.0,27,52.0,66,0.0,600,1.0,1,2,3.0,0.0,2.0,5.0,2,4.0,1,62
0,153.0,0.0,0.0,47,0.0,49,6.0,999,2.0,16.0,20,1.0,2.0,2,1,2,2.0,1,2.0,1000,2.0,0.0,2.0,2.0,1,2.0,0,2.0,2009.0,1,999,1.0,1,40.0,0.0,38,52.0,27,0.0,400,1.0,4,2,2.0,0.0,2.0,1.0,2,4.0,1,35
0,153.0,55000.0,55000.0,23,55000.0,78,1.0,999,1.0,21.0,21,1.0,1.0,2,1,2,2.0,1,2.0,1000,2.0,0.0,3.0,2.0,1,2.0,0,3.0,2009.0,1,999,3.0,1,40.0,0.0,32,42.0,32,0.0,400,1.0,4,2,3.0,0.0,2.0,5.0,2,4.0,1,37
0,490.0,76000.0,75000.0,02,0.0,01,1.0,82,1.0,21.0,20,1.0,1.0,2,1,2,2.0,1,2.0,1000,3.0,0.0,3.0,2.0,1,2.0,0,3.0,2021.0,1,89,6.0,1,40.0,0.0,38,52.0,42,1000.0,400,1.0,2,2,3.0,0.0,2.0,5.0,2,4.0,1,30
0,490.0,40000.0,40000.0,23,40000.0,78,1.0,82,1.0,22.0,21,1.0,1.0,2,1,0,2.0,1,2.0,1000,3.0,0.0,3.0,2.0,1,2.0,0,3.0,2021.0,1,89,3.0,1,40.0,0.0,27,40.0,39,0.0,400,1.0,2,2,3.0,0.0,2.0,5.0,2,4.0,1,27
0,457.0,40000.0,40000.0,77,40000.0,30,1.0,82,1.0,16.0,20,1.0,1.0,2,1,0,2.0,1,2.0,1000,3.0,0.0,3.0,2.0,1,2.0,0,3.0,2019.0,1,999,1.0,1,40.0,0.0,38,52.0,83,0.0,400,1.0,1,2,3.0,0.0,2.0,5.0,2,2.0,1,62
0,457.0,53000.0,53000.0,47,53000.0,49,1.0,32,1.0,20.0,21,1.0,1.0,2,1,0,2.0,1,2.0,1000,3.0,0.0,3.0,2.0,1,2.0,0,3.0,2019.0,1,999,1.0,1,45.0,0.0,38,52.0,83,0.0,400,1.0,1,2,3.0,0.0,2.0,5.0,2,4.0,1,63
0,501.0,96000.0,96000.0,32,96000.0,81,1.0,32,1.0,22.0,20,1.0,1.0,2,1,0,2.0,1,2.0,1000,3.0,0.0,3.0,2.0,1,2.0,0,3.0,1999.0,1,82,2.0,1,36.0,0.0,38,52.0,99,0.0,600,1.0,2,2,3.0,0.0,2.0,5.0,2,4.0,1,46
0,501.0,100000.0,100000.0,23,100000.0,78,1.0,32,1.0,22.0,21,1.0,1.0,2,1,0,2.0,1,2.0,1000,3.0,0.0,3.0,2.0,1,2.0,0,3.0,1999.0,1,999,3.0,1,40.0,0.0,38,52.0,149,0.0,600,1.0,1,2,3.0,0.0,2.0,5.0,2,4.0,1,47
0,501.0,120000.0,120000.0,00,120000.0,85,1.0,32,1.0,22.0,20,4.0,1.0,2,3,2,2.0,1,2.0,1000,3.0,0.0,3.0,2.0,1,2.0,0,3.0,2009.0,1,82,1.0,1,50.0,0.0,38,52.0,51,0.0,500,3.0,2,2,3.0,0.0,2.0,5.0,2,4.0,1,44
0,309.0,2400.0,0.0,42,0.0,69,6.0,98,3.0,21.0,20,1.0,2.0,1,1,0,1.0,1,2.0,1000,2.0,0.0,2.0,2.0,1,2.0,0,2.0,2000.0,1,999,1.0,1,40.0,2400.0,13,52.0,31,0.0,500,1.0,1,2,3.0,0.0,2.0,5.0,2,4.0,1,39
0,309.0,59000.0,59000.0,60,59000.0,01,1.0,32,1.0,16.0,21,1.0,1.0,2,1,0,2.0,1,2.0,1000,3.0,0.0,3.0,2.0,1,2.0,0,3.0,2000.0,1,999,1.0,1,40.0,0.0,27,52.0,17,0.0,500,1.0,1,2,3.0,0.0,2.0,5.0,2,4.0,1,40
0,23.0,3600.0,3600.0,45,0.0,89,6.0,939,1.0,19.0,20,2.0,2.0,2,1,0,2.0,1,2.0,1000,2.0,0.0,1.0,2.0,1,2.0,0,3.0,1982.0,1,999,6.0,1,40.0,0.0,38,12.0,58,0.0,400,3.0,1,2,2.0,0.0,2.0,5.0,2,4.0,1,59
0,498.0,78600.0,0.0,42,0.0,69,6.0,32,3.0,16.0,20,6.0,2.0,2,5,2,2.0,1,2.0,1000,2.0,0.0,2.0,2.0,1,2.0,0,3.0,1995.0,1,999,1.0,1,40.0,0.0,38,52.0,39,2600.0,100,1.0,1,2,2.0,0.0,2.0,5.0,2,4.0,1,64
0,446.0,50000.0,50000.0,02,0.0,07,1.0,32,1.0,18.0,20,1.0,1.0,2,1,2,2.0,1,2.0,1000,3.0,0.0,3.0,2.0,1,2.0,0,3.0,1987.0,1,999,6.0,1,50.0,0.0,27,52.0,125,0.0,400,1.0,1,2,3.0,0.0,2.0,5.0,2,4.0,1,60
0,446.0,40000.0,40000.0,26,0.0,85,1.0,32,1.0,21.0,21,1.0,1.0,2,1,0,2.0,1,2.0,1000,3.0,0.0,3.0,2.0,1,2.0,0,3.0,1987.0,1,999,6.0,1,45.0,0.0,38,45.0,124,0.0,400,1.0,1,2,3.0,0.0,2.0,5.0,2,4.0,1,62
0,501.0,86100.0,80000.0,31,80000.0,80,1.0,615,1.0,22.0,21,1.0,1.0,2,1,0,2.0,4,2.0,4015,3.0,0.0,3.0,2.0,6,2.0,0,3.0,2006.0,0,999,2.0,4,45.0,0.0,210,52.0,97,6100.0,600,1.0,1,2,3.0,0.0,2.0,5.0,2,4.0,1,41
0,501.0,19010.0,19000.0,47,0.0,54,1.0,32,1.0,19.0,20,1.0,1.0,2,1,0,2.0,1,2.0,1000,2.0,0.0,2.0,2.0,1,2.0,0,2.0,1984.0,1,148,6.0,1,50.0,0.0,38,52.0,70,10.0,500,1.0,2,2,3.0,0.0,2.0,5.0,2,4.0,1,58
0,501.0,107090.0,107000.0,35,107000.0,94,1.0,32,1.0,20.0,21,1.0,1.0,1,1,0,2.0,1,2.0,1000,2.0,0.0,1.0,1.0,1,2.0,0,3.0,1984.0,1,939,4.0,1,50.0,0.0,38,52.0,82,90.0,500,1.0,2,2,2.0,0.0,2.0,5.0,2,4.0,1,59
0,501.0,46390.0,46300.0,75,46300.0,85,1.0,32,1.0,20.0,25,6.0,1.0,2,5,0,2.0,1,2.0,1000,3.0,0.0,3.0,2.0,1,2.0,0,3.0,1995.0,1,939,1.0,1,20.0,0.0,38,52.0,33,90.0,500,1.0,2,2,3.0,0.0,2.0,5.0,2,4.0,1,29
0,501.0,80000.0,80000.0,23,80000.0,78,2.0,32,1.0,22.0,20,6.0,1.0,2,5,0,2.0,1,2.0,1000,3.0,0.0,2.0,2.0,1,2.0,0,1.0,1995.0,1,87,1.0,1,48.0,0.0,38,52.0,74,0.0,200,1.0,2,2,3.0,0.0,2.0,5.0,2,4.0,1,64
1,0.0,0.0,0.0,47,0.0,50,6.0,917,2.0,16.0,20,6.0,2.0,2,5,0,2.0,3,2.0,5013,2.0,0.0,2.0,2.0,3,2.0,1,2.0,1995.0,0,999,1.0,1,40.0,0.0,38,52.0,119,0.0,400,1.0,1,2,3.0,0.0,2.0,5.0,2,4.0,1,26
0,362.0,44000.0,44000.0,13,44000.0,96,4.0,21,1.0,20.0,20,1.0,1.0,1,1,0,1.0,1,2.0,1000,3.0,0.0,3.0,2.0,1,2.0,0,3.0,2020.0,1,22,5.0,1,50.0,0.0,48,52.0,100,0.0,200,1.0,2,2,3.0,0.0,2.0,5.0,1,1.0,1,27
0,362.0,28000.0,28000.0,07,28000.0,95,1.0,51,1.0,18.0,21,1.0,1.0,2,1,0,2.0,1,2.0,1000,3.0,0.0,3.0,2.0,1,2.0,0,3.0,2020.0,1,924,5.0,1,50.0,0.0,38,52.0,114,0.0,200,1.0,2,2,3.0,0.0,2.0,5.0,2,2.0,1,24
0,348.0,34000.0,34000.0,58,34000.0,81,1.0,32,1.0,16.0,20,1.0,1.0,2,1,0,2.0,1,2.0,1000,3.0,0.0,3.0,2.0,1,2.0,0,3.0,2017.0,1,999,1.0,1,40.0,0.0,38,52.0,30,0.0,200,1.0,1,2,3.0,0.0,2.0,5.0,2,4.0,1,27
0,348.0,50000.0,50000.0,91,50000.0,04,1.0,32,1.0,16.0,21,1.0,1.0,2,1,0,2.0,1,2.0,1000,3.0,0.0,3.0,2.0,1,2.0,0,3.0,2017.0,1,999,1.0,1,45.0,0.0,30,52.0,44,0.0,200,1.0,1,2,3.0,0.0,2.0,5.0,2,4.0,1,31
0,501.0,70000.0,70000.0,22,70000.0,78,1.0,996,1.0,20.0,20,1.0,1.0,1,1,0,2.0,1,2.0,1000,3.0,0.0,3.0,2.0,1,2.0,0,3.0,1991.0,1,999,4.0,1,60.0,0.0,27,52.0,276,0.0,400,1.0,3,2,3.0,0.0,2.0,5.0,1,3.0,1,50
0,501.0,40000.0,40000.0,32,40000.0,81,1.0,996,1.0,20.0,21,1.0,1.0,2,1,0,2.0,1,2.0,1000,3.0,0.0,3.0,2.0,1,2.0,0,3.0,1991.0,1,999,1.0,1,40.0,0.0,27,52.0,215,0.0,400,1.0,3,2,3.0,0.0,2.0,5.0,2,4.0,1,50
0,501.0,70000.0,70000.0,55,70000.0,62,1.0,999,1.0,20.0,25,6.0,1.0,2,5,2,2.0,1,2.0,1000,3.0,0.0,3.0,2.0,1,2.0,0,3.0,1995.0,1,999,1.0,1,48.0,0.0,27,52.0,1,0.0,400,1.0,4,2,3.0,0.0,2.0,5.0,2,4.0,1,25
0,501.0,75000.0,75000.0,81,75000.0,30,1.0,32,1.0,16.0,25,6.0,1.0,2,5,0,2.0,1,2.0,1000,3.0,0.0,3.0,2.0,1,2.0,0,3.0,1995.0,1,999,1.0,1,50.0,0.0,38,52.0,2,0.0,400,1.0,1,2,3.0,0.0,2.0,5.0,2,4.0,1,22
0,83.0,13000.0,13000.0,77,13000.0,30,1.0,21,1.0,18.0,36,6.0,1.0,2,5,0,2.0,1,2.0,1000,3.0,0.0,3.0,2.0,1,2.0,0,3.0,1995.0,1,24,1.0,1,60.0,0.0,5,52.0,1,0.0,400,3.0,2,2,3.0,0.0,2.0,5.0,2,4.0,1,21
0,467.0,78000.0,78000.0,02,78000.0,07,1.0,32,1.0,21.0,20,1.0,1.0,2,1,0,2.0,1,2.0,1000,3.0,0.0,3.0,2.0,1,2.0,0,3.0,2018.0,1,999,1.0,1,50.0,0.0,27,52.0,205,0.0,600,1.0,1,2,3.0,0.0,2.0,5.0,2,4.0,1,38
0,467.0,35000.0,35000.0,21,35000.0,72,1.0,924,1.0,19.0,21,1.0,1.0,2,1,0,2.0,1,2.0,1000,3.0,0.0,3.0,2.0,1,2.0,0,3.0,2018.0,1,999,1.0,1,40.0,0.0,27,52.0,203,0.0,600,1.0,1,2,3.0,0.0,2.0,5.0,2,4.0,1,30
0,318.0,49000.0,15000.0,91,15000.0,78,1.0,996,1.0,21.0,20,4.0,1.0,1,3,0,2.0,3,1.0,5013,2.0,0.0,2.0,1.0,3,2.0,1,2.0,2012.0,0,999,2.0,1,20.0,16000.0,38,52.0,100,0.0,400,1.0,3,2,2.0,0.0,2.0,5.0,2,2.0,1,43
0,162.0,25000.0,25000.0,04,25000.0,83,1.0,917,1.0,21.0,24,6.0,1.0,2,5,0,2.0,3,2.0,5013,3.0,0.0,3.0,2.0,3,2.0,1,3.0,1995.0,0,999,3.0,1,4.0,0.0,38,52.0,94,0.0,400,1.0,1,2,3.0,0.0,2.0,5.0,2,2.0,1,36
0,501.0,79000.0,76000.0,47,76000.0,86,1.0,32,1.0,18.0,20,1.0,1.0,2,1,2,2.0,1,2.0,1000,3.0,0.0,3.0,2.0,1,2.0,0,3.0,1986.0,1,999,1.0,1,45.0,0.0,38,52.0,175,3000.0,600,1.0,1,2,3.0,0.0,2.0,5.0,2,4.0,1,61
0,501.0,80000.0,80000.0,32,80000.0,81,1.0,82,1.0,22.0,21,1.0,1.0,2,1,0,2.0,1,2.0,1000,3.0,0.0,3.0,2.0,1,2.0,0,3.0,1986.0,1,32,1.0,1,45.0,0.0,27,52.0,187,0.0,600,1.0,2,2,3.0,0.0,2.0,5.0,2,4.0,1,59
0,258.0,39600.0,39600.0,19,39600.0,74,1.0,999,1.0,17.0,22,4.0,1.0,2,3,0,2.0,1,2.0,1000,2.0,0.0,2.0,2.0,1,2.0,0,2.0,1995.0,1,999,1.0,1,40.0,0.0,30,51.0,105,0.0,600,1.0,4,2,3.0,0.0,2.0,5.0,2,4.0,1,64
1,332.0,60000.0,60000.0,42,60000.0,03,1.0,999,1.0,20.0,20,5.0,1.0,2,4,0,2.0,1,2.0,1000,3.0,0.0,3.0,2.0,1,2.0,0,3.0,2009.0,1,999,1.0,1,55.0,0.0,41,52.0,34,0.0,200,3.0,4,2,3.0,0.0,2.0,5.0,2,4.0,1,38
0,482.0,75000.0,75000.0,91,75000.0,07,1.0,999,1.0,12.0,22,5.0,1.0,2,4,0,2.0,1,2.0,1000,3.0,0.0,3.0,2.0,1,2.0,0,3.0,1994.0,1,999,1.0,1,68.0,0.0,48,52.0,39,0.0,200,1.0,4,2,3.0,0.0,2.0,5.0,2,4.0,1,57
1,332.0,16000.0,0.0,42,0.0,69,6.0,999,3.0,13.0,29,2.0,2.0,1,1,0,1.0,1,1.0,1000,2.0,4000.0,2.0,1.0,1,1.0,0,2.0,2019.0,1,999,1.0,1,40.0,12000.0,37,52.0,1,0.0,200,3.0,4,2,3.0,0.0,2.0,5.0,2,4.0,1,55
1,332.0,28000.0,0.0,42,0.0,69,6.0,999,3.0,14.0,33,4.0,2.0,1,3,0,1.0,1,1.0,1000,2.0,4000.0,2.0,1.0,1,1.0,0,2.0,2011.0,1,999,1.0,1,40.0,24000.0,48,52.0,1,0.0,200,3.0,4,2,3.0,0.0,2.0,5.0,2,4.0,1,62
0,380.0,60000.0,60000.0,38,60000.0,94,1.0,32,1.0,21.0,20,6.0,1.0,2,5,0,2.0,1,2.0,1000,3.0,0.0,3.0,2.0,1,2.0,0,3.0,1995.0,1,82,4.0,1,40.0,0.0,46,52.0,111,0.0,600,1.0,2,2,3.0,0.0,2.0,5.0,2,4.0,1,31
0,266.0,42000.0,42000.0,43,42000.0,90,1.0,142,1.0,19.0,22,6.0,1.0,2,5,0,2.0,1,2.0,1000,3.0,0.0,3.0,2.0,1,2.0,0,3.0,1995.0,1,999,1.0,1,45.0,0.0,27,35.0,77,0.0,600,1.0,1,2,3.0,0.0,2.0,5.0,2,4.0,1,27
0,253.0,0.0,0.0,42,0.0,69,6.0,999,3.0,20.0,21,1.0,2.0,1,1,2,2.0,1,2.0,1000,2.0,0.0,2.0,1.0,1,2.0,0,2.0,1985.0,1,999,1.0,1,40.0,0.0,30,52.0,111,0.0,100,1.0,4,2,3.0,0.0,2.0,5.0,2,4.0,1,64
0,229.0,10000.0,10000.0,73,10000.0,87,1.0,999,1.0,17.0,20,1.0,1.0,2,1,0,2.0,1,2.0,1000,3.0,0.0,3.0,2.0,1,2.0,0,3.0,2002.0,1,999,1.0,3,12.0,0.0,303,52.0,164,0.0,200,1.0,4,2,3.0,0.0,2.0,5.0,2,4.0,2,38
1,229.0,60000.0,60000.0,10,60000.0,73,1.0,999,1.0,18.0,21,1.0,1.0,2,1,0,2.0,1,2.0,1000,3.0,0.0,3.0,2.0,1,2.0,0,3.0,2002.0,1,999,1.0,3,96.0,0.0,303,48.0,164,0.0,200,1.0,4,2,3.0,0.0,2.0,5.0,2,4.0,2,38
0,229.0,2500.0,2500.0,77,2500.0,30,1.0,999,1.0,18.0,25,6.0,1.0,2,5,0,2.0,1,2.0,1000,3.0,0.0,3.0,2.0,1,2.0,0,3.0,1995.0,1,999,1.0,3,20.0,0.0,303,30.0,1,0.0,200,1.0,4,2,3.0,0.0,2.0,5.0,2,4.0,2,20
0,390.0,30100.0,30100.0,78,30100.0,53,1.0,32,1.0,17.0,20,1.0,1.0,1,1,0,2.0,1,2.0,1000,3.0,0.0,3.0,1.0,1,2.0,0,3.0,1989.0,1,22,1.0,1,40.0,0.0,41,41.0,12,0.0,200,1.0,2,2,3.0,0.0,2.0,5.0,2,4.0,1,51
0,390.0,30100.0,26500.0,40,26500.0,86,1.0,50,1.0,17.0,21,1.0,1.0,2,1,0,2.0,1,2.0,1000,3.0,0.0,3.0,2.0,1,2.0,0,3.0,1989.0,1,22,1.0,1,40.0,0.0,48,33.0,15,0.0,200,1.0,2,2,3.0,0.0,2.0,5.0,2,4.0,1,52
0,390.0,33300.0,33300.0,42,33300.0,53,1.0,50,1.0,16.0,26,6.0,1.0,2,5,0,2.0,1,2.0,1000,3.0,0.0,3.0,2.0,1,2.0,0,3.0,1995.0,1,22,1.0,1,40.0,0.0,27,52.0,9,0.0,200,1.0,2,2,3.0,0.0,2.0,5.0,2,4.0,1,24
